"序号","代码","名称","最新价","涨跌幅","成交额","今开","市盈率(静)","总市值","流通市值","5日涨跌幅","10日涨跌幅","20日涨跌幅","60日涨跌幅","120日涨跌幅","250日涨跌幅","年初至今涨跌幅","所属行业","昨收","最高","最低"
"5253","PXLW","美国像素","2.510","-3.83%","785044","2.580","亏损","135455317.62","120635584.86","-13.15%","-18.77%","-10.99%","-33.77%","-42.69%","-19.03%","-42.95%","半导体","2.610","2.580","2.490"
"5254","TCON","Tracon Pharmaceuticals","2.510","-3.83%","175249","2.640","亏损","49237593.21","35022572.16","-7.72%","-11.62%","-7.72%","3.29%","-33.42%","-69.35%","-9.39%","生物技术","2.610","2.660","2.460"
"5255","PRLB","Proto Labs","48.350","-3.84%","6188632","50.110","39.958","1329064768.55","1319837557.85","-9.86%","-9.12%","-5.01%","-6.19%","-32.45%","-55.57%","-5.84%","金属制造","50.280","50.190","48.300"
"5256","BKCH","区块链ETF-Global X","15.030","-3.84%","1871437","15.540","-","102204000","102204000","-14.16%","-15.51%","5.40%","-28.22%","-45.08%","-35.67%","-31.06%","-","15.630","15.540","15.025"
"5257","XFOR","X4制药","1.750","-3.85%","357815","1.790","亏损","53493042.75","34731910.5","-7.41%","-13.79%","-16.67%","-19.35%","-65.62%","-80.45%","-23.58%","生物技术","1.820","1.820","1.720"
"5258","PI","Impinj","50.610","-3.86%","21089900","52.050","亏损","1253340353.58","1019894744.4","-19.35%","-21.57%","-13.72%","-43.43%","-4.89%","-7.90%","-42.94%","通信设备","52.640","52.830","50.305"
"5259","NTP","南太地产","7.470","-3.86%","3812353","7.790","18.675","293257260","161041666.32","9.85%","28.79%","18.01%","-22.03%","-71.67%","-43.32%","-25.97%","房地产服务","7.770","8.480","7.371"
"5260","MMAT","Meta Materials","1.490","-3.87%","4453552","1.550","亏损","424371067.53","366906425.27","-5.70%","-19.89%","-7.45%","-34.65%","-69.34%","-53.73%","-39.43%","电子元件","1.550","1.555","1.490"
"5261","TASK","TaskUs","35.000","-3.87%","18666081","36.230","亏损","3411238530","947925860","-11.28%","-9.30%","7.76%","-24.60%","-52.00%","52.17%","-35.14%","信息技术处","36.410","36.230","33.860"
"5262","AKRO","Akero Therapeutics","13.870","-3.88%","2036693","14.330","亏损","485629408.45","269902987.6","-6.85%","-3.07%","-2.39%","-33.98%","-35.37%","-49.21%","-34.42%","生物技术","14.430","14.530","13.545"
"5263","ACHR","Archer Aviation","3.960","-3.88%","5472315","4.100","亏损","930454636.32","493976518.2","-16.63%","-22.50%","24.92%","-3.88%","-42.77%","-60.44%","-34.44%","航天军工","4.120","4.190","3.960"
"5264","LOAN","曼哈顿大桥投资股份","5.690","-3.89%","311482","5.929","13.547","65406237.05","49618996.34","-7.81%","-9.25%","-0.19%","0.82%","-7.54%","5.73%","5.60%","REIT- 抵押","5.920","5.990","5.650"
"5265","ALT","Altimmune","5.680","-3.89%","2607945","5.900","亏损","245504833.76","203873807.68","-8.68%","-11.11%","-18.39%","-27.27%","-53.44%","-56.14%","-37.99%","生物技术","5.910","5.930","5.630"
"5266","HUT","Hut 8 Mining","4.690","-3.89%","20833120","4.800","亏损","804116309.99","711611359.69","-15.65%","-20.51%","-6.01%","-32.23%","-60.82%","-16.25%","-40.25%","资本市场","4.880","4.895","4.690"
"5267","USAK","美国卡车","15.000","-3.91%","2905744","15.600","5.434","133434180","106837710","-16.34%","-31.41%","-30.30%","-26.00%","-17.36%","-12.43%","-24.55%","货车运输","15.610","15.685","14.820"
"5268","RDWR","Radware","30.700","-3.91%","7052488","31.620","191.875","1412160427.7","1111575469","-5.68%","-5.77%","-3.91%","-13.84%","-11.32%","8.40%","-26.27%","软件-基础设施","31.950","31.640","30.570"
"5269","INSE","Inspired Entertainment","9.820","-3.91%","1530791","10.110","亏损","263967708.04","186298097.26","-18.03%","-24.46%","-25.55%","-26.61%","-25.32%","12.49%","-24.23%","博彩","10.220","10.408","9.745"
"5270","SEMR","SEMrush","11.040","-3.92%","1419401","11.410","亏损","1556452728.48","394803051.84","-7.69%","0.45%","8.34%","-40.58%","-49.93%","-26.69%","-47.05%","软件 - 应用","11.490","11.450","10.960"
"5271","ACAD","阿卡迪亚","26.000","-3.92%","31076600","27.050","亏损","4191297448","2938000000","1.72%","-3.31%","12.17%","17.43%","47.73%","22.18%","11.40%","生物技术","27.060","27.560","25.980"
"5272","DOCN","DigitalOcean","52.110","-3.93%","65921525","53.720","亏损","5607726561.72","3042368093.25","-12.52%","-9.45%","8.11%","-27.16%","-43.15%","19.88%","-35.13%","软件-基础设施","54.240","54.390","51.810"
"5273","NIU","小牛电动","9.540","-3.93%","1845422","9.930","21.681","727663490.46","438964229.88","-3.05%","-2.95%","14.25%","-41.40%","-61.50%","-72.53%","-40.78%","汽车制造商","9.930","9.930","9.520"
"5274","ACCD","Accolade","15.410","-3.93%","14373740","15.910","亏损","1031026252.51","863872641.84","-18.38%","-2.65%","8.22%","-27.41%","-60.33%","-67.00%","-41.54%","卫生信息服务","16.040","16.105","15.220"
"5275","VRAY","Viewray","3.660","-3.94%","4259200","3.780","亏损","656621187.36","442608159.06","-8.27%","-5.67%","-1.88%","-26.95%","-38.59%","-17.38%","-33.58%","医疗设备","3.810","3.800","3.640"
"5276","NTNX","Nutanix","24.870","-3.94%","27374492","25.610","亏损","5485479429.27","5285924116.08","-10.31%","-6.43%","8.79%","-18.75%","-29.75%","-10.67%","-21.94%","软件-基础设施","25.890","25.670","24.750"
"5277","AMLX","Amylyx Pharmaceuticals","13.650","-3.94%","7431535","14.350","亏损","789846138.9","136500000","5.98%","-37.13%","-50.92%","-32.02%","-28.16%","-28.16%","-28.16%","生物技术","14.210","14.390","13.400"
"5278","TSP","图森未来","10.720","-3.94%","19848219","10.940","亏损","2381433581.6","1445268631.2","-10.14%","-8.45%","11.32%","-60.95%","-70.77%","-73.20%","-70.10%","货车运输","11.160","10.990","10.400"
"5279","DFEN","Direxion Daily Aerospace & Defense Bull 3X Shares","21.910","-3.95%","19430639","22.930","-","271684000","271684000","-5.60%","-8.63%","11.05%","5.24%","-1.34%","-1.29%","17.10%","-","22.810","23.190","21.790"
"5280","GLBE","Global-E Online","30.650","-3.95%","36340659","31.410","亏损","4770806685.7","1884056695.35","-10.59%","-4.28%","6.79%","-35.02%","-47.94%","22.60%","-51.65%","互联网零售","31.910","31.950","30.100"
"5281","ACET","艾切托","18.240","-3.95%","3245789","19.020","亏损","727358468.16","288813144.96","-12.35%","6.05%","39.13%","22.25%","132.36%","40.09%","4.29%","生物技术","18.990","19.050","18.220"
"5282","AMSC","美国超导","7.040","-3.96%","1792110","7.300","亏损","200342552.96","192653246.72","-7.85%","-16.88%","-15.28%","-27.05%","-57.69%","-60.56%","-35.29%","专业工业机械","7.330","7.300","6.950"
"5283","MGNX","Macrogenics","8.980","-3.96%","2515397","9.460","亏损","550691836.84","446968149.28","-5.87%","2.51%","5.77%","-36.49%","-54.51%","-71.29%","-44.05%","生物技术","9.350","9.460","8.940"
"5284","MCRB","Seres Therapeutics","6.790","-3.96%","3237230","7.060","亏损","624777558.72","470765454.67","-7.49%","-5.30%","-4.63%","-15.76%","6.93%","-67.12%","-18.49%","生物技术","7.070","7.199","6.755"
"5285","CMRX","Chimerix","4.840","-3.97%","4221943","5.020","亏损","421213956.68","328354810.52","-3.97%","-2.42%","-9.36%","-20.66%","-17.41%","-42.17%","-24.73%","生物技术","5.040","5.030","4.840"
"5286","TDOC","Teladoc Health","66.060","-3.97%","169179384","68.060","亏损","10591204328.46","10486448560.44","-10.45%","-0.97%","20.97%","-19.32%","-51.50%","-64.88%","-28.05%","卫生信息服务","68.790","68.880","65.810"
"5287","CDLX","Cardlytics","47.650","-3.97%","9526138","49.170","亏损","1607839559.7","1260502175.15","-14.14%","-17.53%","1.77%","-30.12%","-42.58%","-60.35%","-27.90%","广告公司","49.620","50.060","47.290"
"5288","IMGN","ImmunoGen","5.530","-3.99%","10424193","5.730","亏损","1219535871.47","1027924589.93","9.29%","29.81%","3.75%","-19.03%","-4.33%","-27.43%","-25.47%","生物技术","5.760","5.800","5.500"
"5289","CMPS","COMPASS Pathways","12.500","-3.99%","3541666","13.080","亏损","525248425","212299375","-6.51%","-0.16%","2.88%","-34.18%","-60.47%","-65.23%","-43.44%","医疗设施","13.020","13.080","12.090"
"5290","TGH","Textainer","33.640","-4.00%","29183276","34.880","6.218","1642703602.2","1467303262.96","-12.60%","-15.01%","-9.11%","-13.24%","-9.50%","20.15%","-5.15%","租赁服务","35.040","35.230","33.600"
"5291","RGNX","Regenxbio","31.700","-4.00%","13389950","33.140","10.893","1362640603.6","1173053047.6","-9.51%","-1.34%","12.77%","17.63%","-10.40%","-10.30%","-3.06%","生物技术","33.020","33.140","31.580"
"5292","APDN","Applied DNA Sciences","1.920","-4.00%","68124","1.970","亏损","15809894.4","15469608.96","-8.57%","-16.88%","-11.52%","-55.14%","-66.02%","-70.95%","-52.24%","诊断与研究","2.000","2.000","1.920"
"5293","CCSI","Consensus Cloud Solutions","52.660","-4.01%","3752001","54.410","9.398","1052072022.8","833103633.16","-12.25%","-10.03%","-6.33%","-11.09%","-14.69%","51.28%","-9.00%","软件-基础设施","54.860","55.540","52.470"
"5294","AGEN","艾吉纳斯","2.390","-4.02%","9764073","2.490","亏损","614597725.4","542954915.71","-7.00%","-11.48%","-14.95%","-20.07%","-53.05%","-11.15%","-25.78%","生物技术","2.490","2.500","2.390"
"5295","FATE","Fate Therapeutics","37.980","-4.02%","39700770","39.570","亏损","3662323780.14","2979899785.8","-8.08%","-0.05%","13.20%","-15.69%","-36.82%","-55.18%","-35.09%","生物技术","39.570","40.210","37.640"
"5296","FATH","Fathom Digital","6.190","-4.03%","225224","6.500","65.157","319455141.78","144911124.99","-10.55%","-4.62%","-31.22%","-9.64%","-37.54%","-37.47%","-21.84%","计算机硬件","6.450","6.500","6.156"
"5297","OSPN","OneSpan","14.280","-4.03%","2434953","14.830","亏损","571220349","459452059.92","-6.18%","1.64%","12.44%","-18.03%","-30.34%","-46.03%","-15.65%","软件-基础设施","14.880","14.980","14.270"
"5298","HEXO","HEXO Corp","0.521","-4.03%","2835250","0.547","亏损","221726745.165","207791869.889","-13.64%","-29.75%","-7.59%","-22.07%","-69.17%","-91.00%","-25.42%","药品制造商-专业和非专利","0.543","0.549","0.520"
"5299","TWLO","Twilio","146.420","-4.04%","271552891","151.990","亏损","26578663695.42","24647052839.8","-13.62%","-5.43%","10.52%","-35.53%","-59.47%","-60.64%","-44.40%","互联网内容与信息","152.580","152.440","146.090"
"5300","SNDL","Sundial Growers","0.560","-4.04%","40190722","0.580","亏损","1344240000","1114035413.377","-19.99%","-31.03%","17.92%","-3.46%","-13.99%","-37.77%","-3.15%","药品制造商-专业和非专利","0.584","0.584","0.560"
"5301","YMAB","Y-mAbs Therapeutics","13.050","-4.04%","2715477","13.610","亏损","570461618.7","424774759.5","-0.08%","9.85%","43.88%","0.77%","-50.81%","-51.29%","-19.49%","生物技术","13.600","13.651","12.880"
"5302","DASH","DoorDash","106.420","-4.05%","348415432","109.000","亏损","37077944061.34","20105604316.28","-11.98%","1.07%","22.36%","-24.34%","-50.59%","-25.92%","-28.53%","互联网内容与信息","110.910","111.880","105.310"
"5303","ABUS","Arbutus Biopharma","2.840","-4.05%","4466752","2.950","亏损","422142530.24","303923315.68","-7.79%","-1.73%","-2.41%","-13.94%","-31.40%","-14.46%","-26.99%","生物技术","2.960","2.970","2.830"
"5304","SPT","Sprout Social","72.400","-4.06%","22755065","74.550","亏损","3925220879.2","3323255712.8","-12.63%","-6.86%","16.36%","-2.91%","-44.41%","16.81%","-20.17%","软件 - 应用","75.460","75.000","71.860"
"5305","FLYW","Flywire","28.860","-4.06%","11949006","29.720","亏损","3088192582.8","1802045701.56","-8.53%","3.37%","14.07%","-14.23%","-40.33%","20.25%","-24.17%","信息技术处","30.080","29.720","28.280"
"5306","MTLS","Materialise","18.210","-4.06%","2873834","18.960","70.038","1070212753.47","471452657.07","-8.68%","-3.91%","-0.82%","-14.87%","-11.39%","-46.33%","-23.71%","软件 - 应用","18.980","19.082","18.100"
"5307","DAIO","Data I/O","3.540","-4.07%","137980","3.650","亏损","30523186.26","23870127.96","-16.71%","-22.20%","-22.20%","-26.86%","-45.45%","-34.44%","-23.21%","电子元件","3.690","3.650","3.510"
"5308","URGN","乌龙制药","8.020","-4.07%","1212393","8.450","亏损","181797817.14","150054200","-8.24%","-6.85%","-7.50%","-5.54%","-51.28%","-54.51%","-15.67%","生物技术","8.360","8.450","7.965"
"5309","ATNF","180 Life Sciences","2.120","-4.07%","1348094","2.200","亏损","72264957.28","50440829.28","-16.21%","-22.06%","-26.13%","-34.77%","-65.19%","-79.73%","-45.64%","生物技术","2.210","2.235","1.980"
"5310","BCAB","BioAtla","4.710","-4.07%","3649969","4.900","亏损","175782786.06","144214533.87","-6.36%","5.37%","-9.07%","-66.16%","-83.01%","-89.77%","-76.01%","生物技术","4.910","4.980","4.650"
"5311","CLVS","Clovis Oncology","2.590","-4.07%","17467461","2.750","亏损","368413643.5","363222281.17","3.60%","61.88%","63.92%","0.39%","-38.19%","-58.56%","-4.43%","生物技术","2.700","2.789","2.580"
"5312","TQQQ","ProShares纳斯达克指数三倍做多ETF","51.840","-4.09%","5367999722","53.220","-","16946496000","16946496000","-10.51%","-8.94%","22.44%","-32.09%","-25.82%","-2.76%","-37.67%","-","54.050","53.590","51.500"
"5313","BFLY","Butterfly Network","4.220","-4.09%","5641391","4.340","亏损","836235689.52","571365591.8","-10.02%","-9.25%","4.46%","-40.65%","-58.34%","-74.33%","-36.92%","医疗设备","4.400","4.377","4.175"
"5314","CYXT","Cyxtera Technologies","12.660","-4.09%","7301459","13.110","亏损","2260650016.32","550681135.2","2.76%","3.43%","7.93%","10.76%","35.40%","27.11%","0.40%","信息技术处","13.200","13.190","12.570"
"5315","MESA","Mesa Air Group","3.750","-4.09%","1860062","3.930","8.720","134865048.75","119064330","-13.19%","-16.29%","-6.48%","-32.92%","-50.33%","-70.02%","-33.04%","航空公司","3.910","3.930","3.730"
"5316","KWR","Quaker Houghton","164.290","-4.10%","11296877","170.850","24.267","2939927656.05","1913257431.19","-8.63%","-12.50%","-2.94%","-24.71%","-30.52%","-32.40%","-28.68%","特种化学品","171.310","171.010","163.910"
"5317","ANIX","Anixa Biosciences","2.570","-4.10%","150523","2.680","亏损","77491459.83","73281316.67","-7.55%","-7.89%","-3.75%","-22.12%","-40.09%","-44.13%","-13.47%","生物技术","2.680","2.710","2.570"
"5318","SPWR","SunPower","21.250","-4.11%","50824068","22.070","亏损","3694219467.5","1800636727.5","-0.75%","1.14%","3.66%","4.27%","-22.56%","-25.20%","1.82%","太阳能","22.160","22.400","21.220"
"5319","SLP","Simulations Plus","49.000","-4.11%","6792968","51.110","104.255","988907416","761275809","-5.33%","4.08%","19.57%","2.71%","27.74%","-20.38%","3.75%","卫生信息服务","51.100","51.510","48.000"
"5320","VLD","Velo3D","6.530","-4.11%","4657135","6.930","亏损","1198633387.38","337107051.21","-31.26%","-36.17%","-6.71%","11.24%","-24.77%","-38.91%","-16.39%","计算机硬件","6.810","6.940","6.300"
"5321","AWH","Aspira Women's Health","0.907","-4.11%","436469","0.944","亏损","101709838.087","56482624.119","-13.62%","-9.30%","-6.43%","-35.21%","-70.36%","-85.56%","-48.76%","诊断与研究","0.946","0.980","0.902"
"5322","YVR","Liquid Media","0.787","-4.12%","895052","0.801","亏损","12447712.583","11563283.988","-1.33%","5.34%","21.03%","-20.54%","-49.57%","-72.20%","-25.08%","电子游戏与多媒体","0.821","0.899","0.770"
"5323","GENI","Genius Sports","4.170","-4.14%","5897718","4.300","亏损","895662628.17","422863341.09","-7.33%","-7.95%","-7.33%","-41.92%","-76.17%","-74.73%","-45.13%","互联网内容与信息","4.350","4.302","4.110"
"5324","AMAM","Ambrx Biopharma","4.170","-4.14%","131408","4.170","亏损","145763204.85","47040656.61","2.21%","-10.13%","-14.90%","-38.22%","-67.47%","-76.83%","-53.82%","生物技术","4.350","4.640","4.160"
"5325","FROG","JFrog","24.090","-4.14%","12704120","24.870","亏损","2376282359.22","1458027688.92","-11.82%","-2.90%","4.60%","-12.27%","-28.50%","-53.64%","-18.89%","软件 - 应用","25.130","24.960","24.060"
"5326","ESTA","Establishment Labs","63.530","-4.15%","13354629","65.710","亏损","1532652228.74","698575308.23","-6.48%","-1.11%","12.94%","-2.16%","-17.59%","-9.89%","-6.01%","医疗设备","66.280","65.710","63.010"
"5327","VFF","Village Farms国际","4.830","-4.17%","5566491","5.010","亏损","427184177.07","344165035.83","-11.86%","-20.82%","5.92%","-21.21%","-36.95%","-58.07%","-24.77%","农产品","5.040","5.070","4.820"
"5328","QLGN","Qualigen Therapeutics","0.595","-4.17%","105854","0.603","亏损","21004376.449","20862149.334","-8.61%","-11.88%","-0.82%","-41.66%","-49.14%","-70.97%","-44.38%","生物技术","0.621","0.618","0.580"
"5329","DIOD","Diodes","72.520","-4.18%","33615168","74.660","14.504","3264970058","3126963192.64","-13.53%","-21.12%","-11.78%","-26.95%","-18.00%","-8.19%","-33.96%","半导体","75.680","74.920","72.480"
"5330","VERU","Veru Inc","4.350","-4.19%","2444233","4.520","48.333","348219018.15","258850473.6","-10.31%","-14.37%","-15.53%","-28.57%","-47.34%","-55.97%","-26.15%","生物技术","4.540","4.550","4.340"
"5331","ALXO","ALX Oncology","16.930","-4.19%","3570728","17.570","亏损","687880883.05","291384176.95","-6.88%","-5.68%","-6.62%","-10.75%","-68.97%","-71.69%","-21.22%","生物技术","17.670","17.830","16.660"
"5332","ASTR","Astra Space","3.660","-4.19%","12424716","3.770","亏损","966774052.56","351373520.04","-15.08%","-11.38%","0.00%","-38.80%","-60.48%","-65.37%","-47.19%","航天军工","3.820","3.800","3.610"
"5333","BCEL","Atreca","2.970","-4.19%","941265","3.120","亏损","112143627.09","72380073.15","-3.88%","-9.45%","-0.67%","27.47%","-43.75%","-76.09%","-1.98%","生物技术","3.100","3.120","2.950"
"5334","KBNT","Kubient","1.370","-4.20%","65489","1.430","亏损","19596127.91","11424436.85","-14.37%","-32.84%","-25.14%","-49.45%","-55.81%","-79.70%","-54.64%","软件 - 应用","1.430","1.440","1.360"
"5335","SCOR","康姆斯克","2.510","-4.20%","735773","2.620","亏损","227000860.9","169924389.6","-13.75%","-4.92%","-1.18%","-22.29%","-31.04%","-24.40%","-24.85%","互联网内容与信息","2.620","2.630","2.500"
"5336","ZKIN","正康国际","1.140","-4.20%","180964","1.170","亏损","33043743.6","23393786.1","-19.72%","-8.80%","9.62%","-21.38%","-60.14%","-83.09%","-17.99%","钢铁","1.190","1.190","1.130"
"5337","SDGR","Schrodinger","31.440","-4.20%","14626952","32.500","亏损","2233420131.84","2101958707.92","-11.66%","-7.23%","9.17%","0.35%","-40.95%","-59.77%","-9.73%","卫生信息服务","32.820","32.760","31.270"
"5338","PHR","Phreesia","27.770","-4.21%","15718172","28.720","亏损","1442551389.15","1341850870.97","-7.50%","-0.04%","5.07%","-25.17%","-56.15%","-47.10%","-33.34%","卫生信息服务","28.990","28.830","27.150"
"5339","PAGS","PagSeguro Digital","18.180","-4.21%","36641306","19.160","24.667","5992277548.68","3657606984.54","-13.76%","-7.81%","44.17%","-26.25%","-50.29%","-60.39%","-30.66%","软件-基础设施","18.980","19.310","17.950"
"5340","ALTG","Alta Equipment","12.270","-4.22%","772335","12.710","亏损","397098623.52","274478574.84","-11.02%","0.57%","0.57%","-13.71%","-9.91%","-8.30%","-16.19%","租赁服务","12.810","12.725","12.230"
"5341","RVMD","Revolution Medicines","24.480","-4.23%","7238727","25.330","亏损","1816146010.08","1320666991.2","-4.56%","0.62%","21.43%","-1.61%","-12.57%","-38.48%","-2.74%","生物技术","25.560","25.502","24.360"
"5342","DOCS","Doximity","48.810","-4.24%","62197279","50.010","168.310","9338036291.19","5666551751.94","-7.54%","1.01%","5.17%","-2.57%","-30.83%","87.73%","-2.63%","卫生信息服务","50.970","50.660","48.740"
"5343","SEDG","SolarEdge Technologies","301.580","-4.24%","212569280","312.930","98.555","16622683974.9","16423201169.68","-6.58%","-10.05%","-5.14%","15.54%","-1.47%","13.29%","7.49%","太阳能","314.930","313.900","299.290"
"5344","ALHC","Alignment Healthcare","10.840","-4.24%","2670328","11.320","亏损","2027806778.64","890317720.04","-7.51%","2.75%","16.18%","12.10%","-40.67%","-56.04%","-22.90%","医疗保健计划","11.320","11.360","10.800"
"5345","RIOT","Riot Blockchain","16.680","-4.25%","103739075","17.130","亏损","1956126316.8","1887011902.8","-19.54%","-19.65%","10.17%","-21.06%","-44.03%","-66.75%","-25.30%","软件 - 应用","17.420","17.510","16.620"
"5346","PGNY","Progyny","44.840","-4.25%","21550702","46.580","67.939","4090966055.48","3263121545.56","-13.67%","-10.10%","3.13%","-1.04%","-21.26%","-10.05%","-10.94%","卫生信息服务","46.830","47.210","44.760"
"5347","EHTH","易康","10.800","-4.26%","3312667","11.280","亏损","289158735.6","231450944.4","-10.74%","-11.33%","5.16%","-57.86%","-76.26%","-84.59%","-57.65%","保险经纪","11.280","11.350","10.752"
"5348","INTT","inTEST","9.650","-4.27%","693889","10.000","14.191","105733814.8","92207853.7","-11.22%","-10.65%","1.47%","-25.14%","-12.11%","-8.27%","-24.14%","半导体设备与材料","10.080","10.020","9.601"
"5349","PRCH","Porch Group","5.820","-4.28%","6619595","6.050","亏损","571147672.98","395931433.92","-13.65%","-18.60%","-15.28%","-59.04%","-65.72%","-65.02%","-62.67%","软件 - 应用","6.080","6.200","5.770"
"5350","PRO","Pros Holdings","28.370","-4.28%","10110724","29.430","亏损","1277734698.58","1113281326.63","-17.17%","-7.92%","-3.44%","-9.71%","-17.26%","-37.18%","-17.74%","软件 - 应用","29.640","29.690","28.230"
"5351","TRIRF","TRITERRAS INC","2.010","-4.29%","86035.309","2.050","2.716","153813402.81","153813402.81","-3.83%","-8.64%","-1.95%","99.01%","99.01%","99.01%","99.01%","-","2.100","2.100","2.010"
"5352","CPIX","坎伯兰药业","2.900","-4.29%","156849","2.970","亏损","43036957","24266042.9","-0.68%","5.07%","7.81%","-30.46%","5.07%","-5.23%","-37.90%","药品制造商-专业和非专利","3.030","2.990","2.830"
"5353","UIS","优利系统","18.510","-4.29%","6369903","19.350","亏损","1251874928.07","1218853143.6","-15.17%","-17.29%","-16.77%","-7.12%","-28.89%","-26.98%","-10.01%","信息技术处","19.340","19.350","18.450"
"5354","GTHX","G1 Therapeutics","7.800","-4.29%","4286568","8.080","亏损","333103149.6","273291041.4","-2.74%","-5.57%","-15.68%","-19.09%","-37.70%","-68.42%","-23.60%","生物技术","8.150","8.080","7.750"
"5355","ACLS","Axcelis Technologies","59.100","-4.31%","45490337","61.380","20.520","1961088527.7","1931190901.5","-17.40%","-24.72%","-6.75%","-15.82%","19.06%","35.86%","-20.73%","半导体设备与材料","61.760","61.500","58.910"
"5356","RFL","Rafael Holdings","2.220","-4.31%","243392","2.320","亏损","46183938.72","23652779.1","-21.28%","-13.28%","-3.06%","-55.24%","-92.90%","-94.57%","-56.47%","生物技术","2.320","2.320","2.180"
"5357","GTLB","Gitlab","47.720","-4.31%","63162663","49.240","亏损","7009495360","545916800","-12.73%","-5.60%","34.42%","-32.76%","-54.78%","-38.03%","-45.15%","软件 - 应用","49.870","49.790","45.930"
"5358","DESP","Despegar.com","11.750","-4.32%","3388378","12.180","亏损","823667104","650125349.75","-2.41%","-4.00%","2.89%","20.76%","-8.70%","-9.55%","20.02%","旅行服务","12.280","12.265","11.510"
"5359","QS","QuantumScape","17.950","-4.32%","89671901","18.390","亏损","7719594267.9","4212299700.65","-11.36%","3.82%","20.47%","-14.28%","-27.27%","-56.06%","-19.11%","汽车零件","18.760","18.610","17.830"
"5360","ABSI","Absci Corp","7.310","-4.32%","1741456","7.550","亏损","678168385.83","311768554.07","-17.12%","-5.06%","-18.96%","0.97%","-33.00%","-54.31%","-10.85%","生物技术","7.640","7.770","7.170"
"5361","UPST","Upstart","91.170","-4.33%","836634320","93.820","63.755","7717946297.67","6610411496.61","-16.38%","-12.14%","-8.90%","-23.00%","-76.21%","-12.76%","-39.74%","信贷服务","95.300","96.450","90.440"
"5362","VERI","Veritone","15.660","-4.34%","4041986","16.290","亏损","549042888.6","469923886.26","-14.19%","-10.51%","0.19%","-19.49%","-33.33%","-42.02%","-30.34%","软件-基础设施","16.370","16.300","15.560"
"5363","PPBT","Purple Biotech","3.970","-4.34%","535985","4.230","亏损","70667921.48","64454045.72","-0.25%","1.02%","48.69%","-3.17%","-11.78%","-2.22%","2.06%","生物技术","4.150","4.230","3.880"
"5364","AOSL","阿尔法和欧米伽半导体","44.980","-4.34%","33072022","46.480","21.117","1201235880","941765331.52","-15.45%","-30.97%","-7.01%","-11.21%","40.30%","38.91%","-25.73%","半导体","47.020","46.790","44.850"
"5365","TRUP","Trupanion","84.960","-4.35%","27069361","88.540","亏损","3441331137.6","2755944544.32","-6.37%","-4.56%","7.57%","-19.91%","-10.06%","11.23%","-35.65%","保险-专业","88.820","88.540","84.670"
"5366","ATOM","Atomera","11.000","-4.35%","2507093","11.420","亏损","257325728","220155661","-14.86%","-17.66%","-10.20%","-36.67%","-54.64%","-52.11%","-45.33%","半导体设备与材料","11.500","11.420","10.800"
"5367","FTCH","Farfetch","14.300","-4.35%","74198896","14.770","亏损","5452817312.8","4192880420.3","-9.44%","-4.92%","24.24%","-49.45%","-63.99%","-72.80%","-57.22%","互联网零售","14.950","14.840","14.160"
"5368","KIDS","OrthoPediatrics","51.660","-4.35%","10007047","53.810","亏损","1032923050.74","701197452.9","-7.80%","-2.86%","2.97%","-4.76%","-15.48%","4.49%","-13.70%","医疗设备","54.010","53.810","51.510"
"5369","AMEH","Apollo Medical","44.300","-4.36%","8554452","46.270","27.177","2478863204","1010904868.9","-10.16%","-7.63%","9.98%","-31.08%","-38.50%","63.71%","-39.71%","医疗设施","46.320","46.270","44.140"
"5370","STTK","Shattuck Labs","3.940","-4.37%","402298","4.090","亏损","166913769.94","105898461.08","-1.50%","-10.25%","-12.44%","-46.03%","-79.39%","-88.12%","-53.70%","生物技术","4.120","4.120","3.830"
"5371","RVNC","Revance Therapeutics","19.340","-4.40%","11943548","20.240","亏损","1381478537.7","1247625527.4","-1.88%","-1.07%","20.42%","31.56%","40.04%","-31.35%","18.50%","生物技术","20.230","20.340","19.285"
"5372","BYRN","Byrna Technologies","8.250","-4.40%","1595616","8.640","亏损","189051126","132297709.5","0.98%","-7.92%","-13.43%","-31.87%","-56.37%","-57.03%","-38.20%","航天军工","8.630","8.810","8.215"
"5373","ACER","Acer Therapeutics","2.590","-4.43%","255002","2.630","亏损","39653531.96","24671601.85","-11.30%","-9.76%","6.58%","13.10%","8.37%","-9.76%","13.60%","生物技术","2.710","2.689","2.560"
"5374","SWI","SolarWinds","12.450","-4.45%","6507967","12.960","亏损","1997780061.9","560656940.7","-7.91%","-3.79%","11.06%","-13.00%","-34.75%","-62.65%","-12.26%","软件-基础设施","13.030","13.020","12.440"
"5375","DUST","Direxion每日2倍看空金矿业股票","11.140","-4.46%","35968955","11.570","-","81322000","81322000","-1.07%","-5.43%","-8.69%","-41.74%","-44.44%","-43.79%","-41.18%","-","11.660","11.570","11.030"
"5376","TECL","Direxion每日三倍做多科技ETF","53.680","-4.47%","101416890","55.260","-","2480016000","2480016000","-11.58%","-11.39%","16.39%","-31.50%","-18.02%","9.55%","-37.75%","-","56.190","55.690","53.350"
"5377","LQDA","Liquidia","6.630","-4.47%","2181026","6.890","亏损","347649367.26","222954117.36","-7.14%","-5.69%","6.59%","13.14%","88.35%","153.05%","36.14%","生物技术","6.940","6.990","6.600"
